Season,Week,SKU,WTP,SC_A,SC_B,SC_C
38,10,B,543,0,0,0
38,10,B,421,0,0,0
38,10,B,170,0,0,1
38,10,C,313,0,0,0
38,10,C,438,0,1,0
38,10,C,440,0,0,0
38,10,C,178,0,0,0
38,10,C,80,0,1,0
38,10,C,557,0,0,0
38,10,C,173,0,0,0
38,10,C,94,0,0,0
38,10,C,539,0,0,0
38,10,C,143,0,0,0
38,10,C,458,0,0,0
38,10,C,47,0,0,0
38,10,C,391,0,0,0
38,10,C,582,0,0,0
38,10,C,116,0,0,0
39,1,A,414,0,0,0
39,1,A,470,0,0,0
39,1,A,995,0,0,0
39,1,A,145,0,1,0
39,1,A,617,0,1,0
39,1,A,612,0,0,0
39,1,A,377,0,0,0
39,1,A,452,0,0,0
39,1,A,146,0,0,0
39,1,B,937,0,0,1
39,1,B,204,0,0,1
39,1,B,172,0,0,0
39,1,B,293,0,0,0
39,1,B,229,0,0,0
39,1,B,543,0,0,0
39,1,B,200,0,0,0
39,1,B,792,0,0,1
39,1,B,838,0,0,0
39,1,C,580,0,0,0
39,1,C,990,0,0,0
39,1,C,232,0,0,0
39,1,C,40,0,0,0
39,1,C,290,0,0,0
39,1,C,35,0,0,0
39,1,C,198,0,0,0
39,2,A,138,0,0,1
39,2,A,684,0,1,0
39,2,A,36,0,0,0
39,2,A,785,0,1,0
39,2,A,740,0,0,1
39,2,B,320,0,0,0
39,2,B,933,1,0,0
39,2,B,850,1,0,0
39,2,B,639,0,0,0
39,2,B,339,0,0,1
39,2,C,489,0,0,0
39,2,C,739,0,0,0
39,2,C,257,0,0,0
39,3,A,94,0,0,0
39,3,A,447,0,1,0
39,3,B,199,0,0,0
39,3,B,441,0,0,0
39,3,B,928,1,0,0
39,3,B,906,0,0,0
39,3,C,732,0,0,0
39,3,C,163,0,0,0
39,3,C,659,0,0,0
39,3,C,22,0,0,0
39,3,C,791,0,1,0
39,3,C,770,0,0,0
39,4,A,618,0,1,0
39,4,A,279,0,1,0
39,4,A,686,0,0,1
39,4,A,370,0,0,0
39,4,A,647,0,1,0
39,4,A,992,0,0,0
39,4,A,776,0,0,0
39,4,A,718,0,1,0
39,4,A,298,0,0,0
39,4,A,110,0,1,0
39,4,A,975,0,0,0
39,4,A,792,0,1,0
39,4,A,796,0,0,0
39,4,A,231,0,0,0
39,4,A,261,0,0,0
39,4,B,471,0,0,0
39,4,B,163,0,0,1
39,4,B,476,0,0,0
39,4,B,836,0,0,0
39,4,B,412,0,0,0
39,4,B,979,0,0,0
39,4,B,270,0,0,0
39,4,B,739,0,0,1
39,4,B,281,0,0,1
39,4,B,609,0,0,0
39,4,B,467,0,0,1
39,4,B,571,0,0,1
39,4,B,843,1,0,0
39,4,B,462,0,0,0
39,4,C,941,0,0,0
39,4,C,684,0,0,0
39,4,C,746,0,0,0
39,4,C,761,0,0,0
39,4,C,34,0,0,0
39,4,C,977,0,0,0
39,4,C,964,0,0,0
39,4,C,994,0,0,0
39,4,C,567,0,0,0
39,4,C,832,0,0,0
39,4,C,29,0,0,0
39,4,C,440,0,0,0
39,5,A,591,0,1,0
39,5,A,235,0,0,0
39,5,A,598,0,0,0
39,5,A,602,0,0,0
39,5,A,635,0,1,0
39,5,A,390,0,0,0
39,5,A,11,0,0,0
39,5,A,220,0,0,0
39,5,A,644,0,0,0
39,5,A,706,0,1,0
39,5,A,645,0,1,0
39,5,B,647,0,0,0
39,5,B,596,0,0,1
39,5,B,18,0,0,0
39,5,B,844,0,0,0
39,5,B,518,0,0,0
39,5,B,767,0,0,0
39,5,B,753,0,0,0
39,5,C,268,0,0,0
39,5,C,54,0,0,0
39,5,C,269,0,0,0
39,5,C,211,0,0,0
39,5,C,269,0,0,0
39,5,C,945,0,0,0
39,5,C,741,0,0,0
39,5,C,187,0,0,0
39,5,C,23,0,0,0
39,6,A,984,0,1,0
39,6,A,631,0,0,1
39,6,A,511,0,1,0
39,6,A,186,0,0,0
39,6,A,441,0,1,0
39,6,A,834,0,1,0
39,6,B,186,0,0,0
39,6,B,149,0,0,1
39,6,B,990,0,0,1
39,6,B,176,0,0,0
39,6,B,913,0,0,1
39,6,C,325,0,0,0
39,6,C,523,0,0,0
39,6,C,114,0,0,0
39,6,C,267,0,0,0
39,7,A,202,0,0,0
39,7,A,410,0,0,0
39,7,A,89,0,0,1
39,7,A,553,0,1,0
39,7,A,345,0,0,0
39,7,A,576,0,0,0
39,7,A,329,0,0,0
39,7,B,354,0,0,0
39,7,B,75,0,0,0
39,7,B,277,0,0,0
39,7,B,27,0,0,0
39,7,C,242,0,0,0
39,7,C,147,0,0,0
39,7,C,443,0,0,0
39,7,C,379,0,0,0
39,7,C,82,0,0,0
39,7,C,293,0,0,0
39,7,C,57,0,0,0
39,8,A,416,0,0,0
39,8,A,592,0,1,0
39,8,A,531,0,0,0
39,8,A,463,0,0,0
39,8,A,206,0,1,0
39,8,A,373,0,0,0
39,8,A,480,0,0,0
39,8,A,288,0,1,0
39,8,A,66,0,1,0
39,8,A,521,0,0,0
39,8,B,415,0,0,0
39,8,B,42,0,0,1
39,8,B,219,0,0,0
39,8,B,330,0,0,1
39,8,B,327,0,0,0
39,8,B,29,1,0,0
39,8,B,280,0,0,0
39,8,B,324,0,0,0
39,8,B,408,0,0,0
39,8,B,448,0,0,1
39,8,C,115,0,0,0
39,8,C,317,0,1,0
39,8,C,387,0,0,0
39,8,C,561,0,0,0
39,8,C,386,0,0,0
39,8,C,353,0,1,0
39,8,C,396,0,0,0
39,8,C,196,0,0,0
39,8,C,103,0,1,0
39,8,C,400,0,0,0
39,8,C,21,0,0,0
39,8,C,190,0,0,0
39,8,C,480,0,0,0
39,8,C,358,0,0,0
39,8,C,380,0,1,0
39,8,C,19,0,0,0
39,9,A,549,0,0,0
39,9,A,212,0,0,0
39,9,A,105,0,0,0
39,9,A,570,0,0,1
39,9,A,443,0,0,0
39,9,A,138,0,0,0
39,9,A,371,0,0,0
39,9,A,35,0,0,0
39,9,A,409,0,1,0
39,9,A,579,0,1,0
39,9,A,559,0,0,0
39,9,A,409,0,0,0
39,9,A,331,0,0,1
39,9,A,197,0,1,0
39,9,A,406,0,0,0
39,9,A,432,0,0,0
39,9,A,343,0,0,0
39,9,A,201,0,0,1
39,9,A,26,0,1,0
39,9,A,347,0,0,0
39,9,A,214,0,0,0
39,9,B,8,0,0,1
39,9,B,200,0,0,0
39,9,B,346,0,0,1
39,9,B,423,0,0,0
39,9,B,564,0,0,0
39,9,B,341,0,0,1
39,9,B,296,1,0,0
39,9,B,113,0,0,1
39,9,B,116,0,0,1
39,9,B,594,0,0,1
39,9,B,248,0,0,0
39,9,B,287,0,0,0
39,9,B,96,0,0,1
39,9,B,317,1,0,0
39,9,B,564,0,0,0
39,9,B,253,0,0,1
39,9,C,599,0,0,0
39,9,C,108,0,0,0
39,9,C,85,0,0,0
39,9,C,380,0,0,0
39,9,C,376,0,0,0
39,9,C,539,0,0,0
39,9,C,342,0,0,0
39,9,C,324,0,0,0
39,9,C,218,0,0,0
39,9,C,35,0,0,0
39,10,A,549,0,0,0
39,10,A,378,0,0,0
39,10,A,597,0,1,0
39,10,A,517,0,0,0
39,10,A,203,0,1,0
39,10,A,76,0,1,0
39,10,A,299,0,0,0
39,10,A,316,0,0,1
39,10,A,353,0,1,0
39,10,A,249,0,0,0
39,10,A,354,0,0,0
39,10,A,13,0,0,0
39,10,A,121,0,0,0
39,10,A,166,0,0,0
39,10,A,525,0,0,0
39,10,A,512,0,0,0
39,10,B,568,0,0,0
39,10,B,299,1,0,0
39,10,B,49,0,0,1
39,10,B,260,0,0,1
39,10,B,407,0,0,0
39,10,B,69,0,0,0
39,10,B,165,0,0,0
39,10,B,255,0,0,0
39,10,C,264,0,0,0
39,10,C,314,0,0,0
39,10,C,56,0,0,0
39,10,C,440,0,0,0
39,10,C,568,0,0,0
39,10,C,0,0,0,0
39,10,C,227,0,0,0
39,10,C,167,0,0,0
39,10,C,299,0,0,0
39,10,C,113,0,0,0
39,10,C,505,0,0,0
39,10,C,10,0,0,0
39,10,C,521,0,0,0
39,10,C,70,0,0,0
40,1,A,873,0,0,0
40,1,A,265,0,0,0
40,1,A,831,0,0,0
40,1,A,388,0,0,0
40,1,A,114,0,0,0
40,1,A,722,0,0,0
40,1,A,370,0,0,1
40,1,A,737,0,1,0
40,1,A,351,0,1,0
40,1,A,692,0,0,1
40,1,A,878,0,1,0
40,1,A,422,0,0,0
40,1,A,677,0,1,0
40,1,B,267,0,0,0
40,1,B,120,1,0,0
40,1,B,549,0,0,0
40,1,B,646,0,0,0
40,1,B,679,0,0,1
40,1,B,115,0,0,1
40,1,B,520,0,0,0
40,1,B,850,0,0,1
40,1,B,92,0,0,0
40,1,B,273,0,0,0
40,1,B,539,0,0,1
40,1,C,442,0,0,0
40,1,C,233,0,1,0
40,1,C,726,0,0,0
40,1,C,527,0,0,0
40,1,C,276,0,0,0
40,1,C,844,0,0,0
40,1,C,807,0,0,0
40,2,A,241,0,0,0
40,2,A,426,0,0,0
40,2,A,580,0,0,0
40,2,A,653,0,0,0
40,2,A,99,0,0,0
40,2,A,28,0,0,0
40,2,A,622,0,0,0
40,2,A,787,0,0,0
40,2,A,436,0,0,0
40,2,A,20,0,0,0
40,2,B,839,0,0,0
40,2,B,540,0,0,1
40,2,B,655,0,0,0
40,2,B,767,1,0,0
40,2,B,455,0,0,1
40,2,B,987,0,0,0
40,2,B,478,0,0,1
40,2,B,49,0,0,0
40,2,C,119,0,0,0
40,2,C,367,0,0,0
40,2,C,510,0,0,0
40,2,C,274,0,0,0
40,2,C,386,0,0,0
40,3,A,749,0,0,0
40,3,A,164,0,0,1
40,3,A,932,0,0,0
40,3,A,355,0,0,0
40,3,A,2,0,0,0
40,3,A,375,0,0,0
40,3,A,358,0,0,0
40,3,A,291,0,1,0
40,3,A,358,0,1,0
40,3,A,449,0,0,1
40,3,B,382,0,0,0
40,3,B,481,0,0,0
40,3,B,107,1,0,0
40,3,B,736,0,0,0
40,3,B,229,0,0,0
40,3,B,761,0,0,0
40,3,B,836,0,0,1
40,3,B,731,0,0,0
40,3,B,526,0,0,1
40,3,B,684,0,0,1
40,3,B,905,0,0,0
40,3,C,567,0,0,0
40,3,C,380,0,0,0
40,3,C,298,0,0,0
40,3,C,703,0,0,0
40,3,C,901,0,0,0
40,3,C,293,0,0,0
40,3,C,673,0,0,0
40,4,A,333,0,0,0
40,4,A,29,0,0,0
40,4,A,338,0,0,0
40,4,A,537,0,1,0
40,4,A,15,0,0,0
40,4,A,150,0,0,0
40,4,B,73,0,0,1
40,4,B,683,1,0,0
40,4,B,368,0,0,0
40,4,B,435,0,0,0
40,4,B,833,0,0,0
40,4,B,755,0,0,0
40,4,B,73,0,0,0
40,4,B,357,0,0,0
40,4,B,105,0,0,0
40,4,B,217,0,0,0
40,4,B,697,0,0,1
40,4,C,908,0,0,0
40,4,C,38,0,0,0
40,4,C,833,0,0,0
40,4,C,652,0,0,0
40,4,C,228,0,0,0
40,4,C,869,0,0,0
40,4,C,154,0,0,0
40,4,C,459,0,0,0
40,5,A,604,0,0,0
40,5,A,504,0,0,0
40,5,A,183,0,0,0
40,5,A,195,0,0,0
40,5,A,753,0,0,1
40,5,A,463,0,0,0
40,5,A,48,0,0,0
40,5,A,979,0,0,0
40,5,B,886,0,0,0
40,5,B,280,0,0,0
40,5,B,539,1,0,0
40,5,B,891,0,0,0
40,5,B,693,0,0,0
40,5,B,300,0,0,0
40,5,B,533,0,0,0
40,5,B,14,0,0,0
40,5,B,335,0,0,0
40,5,B,692,0,0,0
40,5,C,240,0,0,0
40,5,C,60,0,0,0
40,5,C,68,0,0,0
40,5,C,941,0,0,0
40,5,C,259,0,0,0
40,5,C,717,0,0,0
40,5,C,380,0,0,0
40,5,C,980,0,0,0
40,5,C,741,0,0,0
40,5,C,193,0,0,0
40,6,A,665,0,0,0
40,6,A,864,0,0,0
40,6,A,297,0,0,0
40,6,A,975,0,0,0
40,6,B,719,0,0,0
40,6,B,941,0,0,0
40,6,B,199,0,0,0
40,6,B,563,1,0,0
40,6,B,191,0,0,1
40,6,B,368,0,0,0
40,6,B,997,0,0,0
40,6,B,335,0,0,0
40,6,C,69,0,0,0
40,6,C,119,0,0,0
40,6,C,723,0,0,0
40,6,C,313,0,0,0
40,6,C,795,0,0,0
40,6,C,886,0,0,0
40,6,C,727,0,0,0
40,7,A,147,0,1,0
40,7,A,130,0,0,0
40,7,A,316,0,0,0
40,7,A,518,0,1,0
40,7,A,124,0,0,0
40,7,A,105,0,0,0
40,7,A,246,0,1,0
40,7,A,368,0,0,0
40,7,B,235,0,0,0
40,7,B,87,0,0,1
40,7,B,60,0,0,0
40,7,B,478,0,0,0
40,7,C,312,0,0,0
40,7,C,169,0,0,0
40,7,C,215,0,0,0
40,8,A,68,0,0,0
40,8,A,255,0,0,1
40,8,A,225,0,0,0
40,8,A,222,0,0,0
40,8,A,536,0,0,1
40,8,A,369,0,0,0
40,8,A,170,0,0,0
40,8,A,448,0,1,0
40,8,B,509,0,0,0
40,8,B,547,1,0,0
40,8,B,50,0,0,0
40,8,C,171,0,0,0
40,8,C,173,0,0,0
40,8,C,304,0,0,0
40,8,C,455,0,0,0
40,8,C,370,0,0,0
40,9,A,1,0,0,0
40,9,A,583,0,1,0
40,9,A,574,0,0,0
40,9,A,534,0,0,0
40,9,A,9,0,0,0
40,9,A,453,0,0,0
40,9,A,542,0,0,0
40,9,A,456,0,0,0
40,9,A,158,0,1,0
40,9,A,423,0,0,0
40,9,A,176,0,0,0
40,9,A,221,0,1,0
40,9,A,166,0,0,0
40,9,A,495,0,1,0
40,9,A,598,0,1,0
40,9,A,295,0,1,0
40,9,B,398,0,0,0
40,9,B,487,0,0,0
40,9,B,225,0,0,0
40,9,B,487,0,0,0
40,9,B,518,0,0,1
40,9,B,42,0,0,0
40,9,B,312,0,0,0
40,9,B,147,0,0,0
40,9,B,462,0,0,0
40,9,B,53,0,0,1
40,9,C,144,0,0,0
40,9,C,271,0,0,0
40,9,C,83,0,0,0
40,9,C,519,0,0,0
40,9,C,64,0,0,0
40,9,C,414,0,0,0
40,9,C,541,0,0,0
40,10,A,321,0,1,0
40,10,A,198,0,0,0
40,10,A,78,0,1,0
40,10,A,430,0,0,0
40,10,A,462,0,0,1
40,10,A,517,0,0,0
40,10,A,378,0,1,0
40,10,A,356,0,1,0
40,10,A,508,0,0,0
40,10,A,409,0,0,0
40,10,B,270,0,0,1
40,10,B,133,0,0,0
40,10,B,370,0,0,1
40,10,B,474,0,0,0
40,10,B,73,1,0,0
40,10,B,291,0,0,0
40,10,B,388,0,0,0
40,10,B,100,0,0,0
40,10,B,112,0,0,0
40,10,C,260,0,1,0
40,10,C,582,0,0,0
40,10,C,205,0,0,0
40,10,C,306,0,0,0
40,10,C,317,0,0,0
40,10,C,424,0,0,0
40,10,C,291,0,1,0
40,10,C,321,0,0,0
40,10,C,202,0,0,0
40,10,C,162,0,0,0
40,10,C,18,0,0,0
40,10,C,343,0,1,0
40,10,C,20,0,0,0
40,10,C,455,0,1,0
41,1,A,772,0,0,1
41,1,A,342,0,0,0
41,1,B,18,1,0,0
41,1,B,667,0,0,1
41,1,B,387,0,0,0
41,1,B,3,0,0,1
41,1,B,807,0,0,1
41,1,B,203,0,0,1
41,1,B,257,0,0,1
41,1,B,868,0,0,0
41,1,B,980,1,0,0
41,1,C,560,0,0,0
41,1,C,974,0,0,0
41,1,C,420,0,0,0
41,1,C,576,0,0,0
41,1,C,795,0,0,0
41,1,C,590,0,0,0
41,1,C,173,0,0,0
41,1,C,144,0,1,0
41,2,A,393,0,1,0
41,2,A,433,0,1,0
41,2,A,705,0,0,0
41,2,A,991,0,0,0
41,2,A,256,0,0,0
41,2,A,946,0,0,0
41,2,B,215,0,0,0
41,2,B,90,0,0,0
41,2,B,450,0,0,0
41,2,B,957,0,0,0
41,2,B,400,0,0,1
41,2,B,45,0,0,0
41,2,B,104,0,0,1
41,2,B,291,0,0,0
41,2,B,528,0,0,1
41,2,B,887,0,0,0
41,2,B,324,0,0,0
41,2,C,928,0,0,0
41,2,C,463,0,0,0
41,2,C,79,0,0,0
41,2,C,822,0,0,0
41,2,C,907,0,0,0
41,3,A,354,0,0,0
41,3,A,128,0,0,0
41,3,A,796,0,0,0
41,3,A,387,0,0,0
41,3,A,617,0,0,0
41,3,A,917,0,0,0
41,3,A,34,0,0,0
41,3,A,641,0,1,0
41,3,A,273,0,0,0
41,3,A,194,0,0,0
41,3,B,717,1,0,0
41,3,B,975,0,0,0
41,3,B,750,0,0,1
41,3,B,144,0,0,0
41,3,B,929,0,0,1
41,3,B,947,0,0,1
41,3,B,950,0,0,1
41,3,B,666,0,0,0
41,3,B,423,0,0,0
41,3,C,685,0,1,0
41,3,C,426,0,0,0
41,3,C,831,0,0,0
41,3,C,215,0,1,0
41,3,C,829,0,0,0
41,4,A,367,0,0,1
41,4,A,845,0,1,0
41,4,A,255,0,0,1
41,4,A,92,0,0,0
41,4,A,292,0,0,1
41,4,A,201,0,0,0
41,4,A,612,0,1,0
41,4,B,129,0,0,0
41,4,B,548,1,0,0
41,4,B,359,0,0,0
41,4,B,803,0,0,0
41,4,B,3,0,0,0
41,4,B,757,0,0,1
41,4,B,870,0,0,0
41,4,C,268,0,0,0
41,4,C,855,0,0,0
41,4,C,225,0,0,0
41,4,C,505,0,0,0
41,4,C,515,0,1,0
41,4,C,475,0,0,0
41,4,C,929,0,0,0
41,4,C,549,0,0,0
41,5,A,372,0,1,0
41,5,A,605,0,1,0
41,5,A,381,0,0,0
41,5,A,906,0,1,0
41,5,A,968,0,0,1
41,5,A,936,0,0,0
41,5,A,348,0,0,0
41,5,B,669,0,0,0
41,5,B,278,0,0,0
41,5,B,754,0,0,0
41,5,B,909,0,0,0
41,5,B,545,0,0,0
41,5,B,628,0,0,0
41,5,C,81,0,0,0
41,5,C,341,0,0,0
41,5,C,215,0,0,0
41,5,C,957,0,0,0
41,5,C,763,0,0,0
41,5,C,664,0,1,0
41,5,C,806,0,1,0
41,5,C,611,0,0,0
41,5,C,550,0,0,0
41,6,A,813,0,1,0
41,6,A,672,0,0,0
41,6,A,924,0,1,0
41,6,A,42,0,0,0
41,6,A,950,0,0,0
41,6,A,895,0,0,0
41,6,B,993,0,0,0
41,6,B,319,0,0,0
41,6,B,150,0,0,1
41,6,B,510,1,0,0
41,6,B,49,0,0,0
41,6,B,158,0,0,0
41,6,B,464,0,0,0
41,6,B,757,0,0,0
41,6,B,449,0,0,1
41,6,C,197,0,1,0
41,6,C,483,0,0,0
41,6,C,812,0,0,0
41,6,C,569,0,0,0
41,6,C,971,0,0,0
41,6,C,30,0,0,0
41,6,C,121,0,0,0
41,7,A,450,0,1,0
41,7,A,105,0,0,0
41,7,A,197,0,1,0
41,7,A,211,0,1,0
41,7,A,347,0,0,0
41,7,A,313,0,0,0
41,7,A,594,0,0,0
41,7,B,378,0,0,1
41,7,B,32,0,0,0
41,7,B,114,0,0,0
41,7,B,52,0,0,0
41,7,B,129,0,0,0
41,7,B,398,0,0,0
41,7,B,76,0,0,0
41,7,B,444,0,0,0
41,7,B,431,0,0,1
41,7,C,520,0,0,0
41,7,C,322,0,0,0
41,7,C,303,0,0,0
41,7,C,34,0,0,0
41,7,C,322,0,0,0
41,7,C,275,0,0,0
41,8,A,66,0,0,0
41,8,A,542,0,0,1
41,8,A,252,0,0,0
41,8,A,212,0,1,0
41,8,A,486,0,0,0
41,8,B,65,0,0,0
41,8,B,340,0,0,0
41,8,B,432,0,0,1
41,8,B,73,0,0,0
41,8,B,114,0,0,0
41,8,C,409,0,0,0
41,8,C,491,0,0,0
41,8,C,454,0,0,0
41,8,C,546,0,1,0
41,8,C,325,0,0,0
41,9,A,305,0,0,0
41,9,A,594,0,0,0
41,9,A,176,0,1,0
41,9,A,77,0,1,0
41,9,A,595,0,0,1
41,9,A,175,0,0,0
41,9,B,449,0,0,0
41,9,B,264,0,0,1
41,9,B,361,0,0,0
41,9,B,450,0,0,1
41,9,B,381,0,0,0
41,9,C,371,0,0,0
41,9,C,130,0,0,0
41,10,A,302,0,0,0
41,10,A,533,0,0,0
41,10,A,204,0,1,0
41,10,A,582,0,0,1
41,10,A,600,0,0,0
41,10,A,276,0,0,0
41,10,A,427,0,1,0
41,10,A,172,0,1,0
41,10,A,192,0,0,0
41,10,A,163,0,0,0
41,10,A,88,0,1,0
41,10,A,240,0,0,0
41,10,A,598,0,0,0
41,10,A,349,0,1,0
41,10,A,249,0,0,0
41,10,A,412,0,1,0
41,10,A,219,0,1,0
41,10,B,483,0,0,0
41,10,B,225,0,0,1
41,10,B,74,0,0,1
41,10,B,328,0,0,0
41,10,B,50,0,0,0
41,10,B,12,0,0,0
41,10,B,563,1,0,0
41,10,B,153,0,0,0
41,10,B,500,0,0,0
41,10,B,73,0,0,1
41,10,B,164,0,0,1
41,10,B,438,0,0,1
41,10,B,266,0,0,0
41,10,B,157,1,0,0
41,10,B,116,0,0,0
41,10,C,232,0,0,0
41,10,C,140,0,0,0
41,10,C,484,0,0,0
41,10,C,486,0,0,0
41,10,C,319,0,0,0
41,10,C,300,0,0,0
41,10,C,14,0,0,0
41,10,C,542,0,0,0
41,10,C,448,0,0,0
41,10,C,407,0,0,0
41,10,C,146,0,0,0
41,10,C,423,0,0,0
41,10,C,103,0,0,0
41,10,C,146,0,0,0
42,1,A,318,0,0,0
42,1,A,47,0,1,0
42,1,A,988,0,0,1
42,1,A,322,0,0,0
42,1,A,980,0,1,0
42,1,A,40,0,1,0
42,1,A,287,0,0,1
42,1,A,986,0,1,0
42,1,A,483,0,0,0
42,1,B,737,1,0,0
42,1,B,397,0,0,0
42,1,B,817,0,0,0
42,1,C,727,0,0,0
42,1,C,914,0,0,0
42,1,C,368,0,0,0
42,1,C,626,0,0,0
42,2,A,430,0,1,0
42,2,A,623,0,0,0
42,2,A,249,0,1,0
42,2,A,767,0,0,0
42,2,A,655,0,0,0
42,2,B,978,0,0,0
42,2,B,505,0,0,0
42,2,B,205,0,0,0
42,2,B,279,0,0,0
42,2,B,572,0,0,1
42,2,C,335,0,0,0
42,2,C,314,0,0,0
42,2,C,248,0,0,0
42,2,C,631,0,0,0
42,3,A,119,0,0,0
42,3,A,606,0,1,0
42,3,A,708,0,0,0
42,3,A,571,0,0,0
42,3,A,948,0,1,0
42,3,B,280,0,0,0
42,3,B,475,0,0,0
42,3,B,626,0,0,0
42,3,B,278,1,0,0
42,3,B,447,0,0,0
42,3,B,717,0,0,0
42,3,B,988,0,0,1
42,3,C,34,0,0,0
42,3,C,575,0,0,0
42,3,C,196,0,0,0
42,4,A,741,0,1,0
42,4,A,542,0,0,0
42,4,A,818,0,0,0
42,4,A,316,0,0,0
42,4,A,653,0,0,0
42,4,A,147,0,0,0
42,4,A,450,0,1,0
42,4,A,66,0,0,0
42,4,A,686,0,0,0
42,4,B,966,0,0,1
42,4,B,215,0,0,0
42,4,B,387,0,0,0
42,4,B,53,0,0,0
42,4,B,43,1,0,0
42,4,C,714,0,0,0
42,4,C,770,0,0,0
42,4,C,634,0,0,0
42,4,C,984,0,0,0
42,4,C,159,0,0,0
42,4,C,936,0,0,0
42,4,C,74,0,0,0
42,5,A,79,0,0,0
42,5,A,993,0,1,0
42,5,A,796,0,0,0
42,5,A,197,0,0,0
42,5,A,418,0,0,0
42,5,A,746,0,0,0
42,5,A,245,0,0,0
42,5,A,889,0,1,0
42,5,A,876,0,0,0
42,5,B,486,1,0,0
42,5,B,305,0,0,0
42,5,B,816,0,0,0
42,5,B,50,0,0,1
42,5,B,478,0,0,1
42,5,B,550,0,0,0
42,5,B,977,0,0,0
42,5,B,698,0,0,0
42,5,B,633,0,0,0
42,5,B,30,0,0,0
42,5,B,365,0,0,0
42,5,B,458,0,0,0
42,5,B,178,0,0,0
42,5,C,1,0,1,0
42,5,C,598,0,0,0
42,5,C,276,0,1,0
42,5,C,482,0,0,0
42,5,C,645,0,1,0
42,5,C,459,0,0,0
42,5,C,322,0,0,0
42,5,C,679,0,0,0
42,5,C,372,0,0,0
42,5,C,182,0,0,0
42,5,C,331,0,0,0
42,6,A,335,0,1,0
42,6,A,563,0,0,0
42,6,A,431,0,0,0
42,6,A,430,0,0,0
42,6,A,4,0,0,0
42,6,B,764,0,0,1
42,6,B,36,0,0,0
42,6,B,231,0,0,0
42,6,B,93,0,0,0
42,6,B,60,0,0,0
42,6,C,239,0,0,0
42,6,C,241,0,0,0
42,6,C,476,0,0,0
42,6,C,551,0,0,0
42,6,C,356,0,0,0
42,6,C,471,0,0,0
42,6,C,506,0,0,0
42,6,C,935,0,0,0
42,6,C,951,0,0,0
42,6,C,767,0,0,0
42,7,A,182,0,0,0
42,7,A,206,0,0,0
42,7,A,295,0,0,0
42,7,A,572,0,0,0
42,7,A,317,0,0,0
42,7,A,122,0,0,1
42,7,A,187,0,0,0
42,7,A,306,0,1,0
42,7,A,450,0,0,0
42,7,A,277,0,0,0
42,7,A,97,0,0,0
42,7,A,350,0,0,0
42,7,A,235,0,1,0
42,7,A,186,0,0,0
42,7,B,356,0,0,0
42,7,B,288,0,0,1
42,7,B,93,0,0,1
42,7,B,317,0,0,0
42,7,B,476,0,0,0
42,7,C,508,0,1,0
42,7,C,214,0,0,0
42,7,C,503,0,0,0
42,7,C,62,0,0,0
42,7,C,366,0,0,0
42,7,C,174,0,0,0
42,7,C,245,0,0,0
42,8,A,266,0,0,0
42,8,A,237,0,1,0
42,8,A,349,0,0,0
42,8,A,99,0,1,0
42,8,A,546,0,0,1
42,8,A,229,0,0,0
42,8,B,288,0,0,0
42,8,B,581,0,0,0
42,8,B,479,0,0,1
42,8,B,279,0,0,1
42,8,B,235,0,0,1
42,8,B,261,0,0,1
42,8,C,563,0,0,0
42,8,C,414,0,0,0
42,8,C,458,0,0,0
42,8,C,236,0,0,0
42,8,C,261,0,0,0
42,8,C,547,0,0,0
42,9,A,77,0,1,0
42,9,A,6,0,1,0
42,9,A,254,0,1,0
42,9,A,389,0,0,0
42,9,A,516,0,1,0
42,9,A,290,0,1,0
42,9,A,565,0,1,0
42,9,A,587,0,0,0
42,9,B,254,1,0,0
42,9,B,572,0,0,1
42,9,B,204,0,0,0
42,9,B,401,0,0,0
42,9,B,89,0,0,0
42,9,B,66,0,0,1
42,9,B,263,0,0,0
42,9,B,533,0,0,1
42,9,B,91,1,0,0
42,9,B,58,0,0,0
42,9,B,495,0,0,0
42,9,C,558,0,0,0
42,9,C,54,0,1,0
42,9,C,257,0,0,0
42,9,C,223,0,0,0
42,9,C,229,0,0,0
42,9,C,311,0,0,0
42,9,C,138,0,0,0
42,9,C,135,0,0,0
42,9,C,331,0,0,0
42,9,C,192,0,0,0
42,9,C,41,0,0,0
42,10,A,189,0,0,0
42,10,A,48,0,1,0
42,10,A,268,0,0,0
42,10,A,125,0,0,1
42,10,A,202,0,1,0
42,10,A,448,0,1,0
42,10,A,109,0,1,0
42,10,A,283,0,0,0
42,10,A,560,0,1,0
42,10,A,569,0,1,0
42,10,A,50,0,1,0
42,10,A,93,0,0,0
42,10,A,207,0,0,0
42,10,A,209,0,1,0
42,10,A,167,0,0,0
42,10,A,548,0,0,0
42,10,A,1,0,1,0
42,10,A,386,0,1,0
42,10,A,298,0,1,0
42,10,A,162,0,1,0
42,10,B,521,0,0,1
42,10,B,8,0,0,0
42,10,B,108,0,0,0
42,10,B,156,0,0,1
42,10,B,210,1,0,0
42,10,B,457,0,0,0
42,10,B,162,0,0,0
42,10,B,86,0,0,0
42,10,B,84,0,0,0
42,10,B,262,0,0,0
42,10,B,1,0,0,1
42,10,B,343,0,0,0
42,10,B,226,0,0,1
42,10,B,450,0,0,1
42,10,B,96,0,0,0
42,10,B,512,0,0,0
